customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_internet,has_phone,has_phone_and_internet,partner_dependents,monthly_average,validate,phone_details,rounded_tenure,type_of_service
0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,67.0,FALSE,FALSE,TRUE,FALSE,FALSE,1,66.95,FALSE,No Phone Service,67.0,internet
0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765,No,60.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,60.16,FALSE,Two or More Lines,60.0,internet+phone
0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45,2196.3,No,49.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,48.81,FALSE,No Phone Service,49.0,internet
0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,15.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,15.48,FALSE,Two or More Lines,15.0,internet+phone
0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,49.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,49.3,FALSE,Two or More Lines,49.0,internet+phone
0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.67,FALSE,Two or More Lines,71.0,internet+phone
0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,46.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,45.67,FALSE,Two or More Lines,46.0,internet+phone
0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733,No,73.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.67,FALSE,Two or More Lines,73.0,internet+phone
0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,1.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,FALSE,One Line,1.0,phone
0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,1.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,66.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,66.42,FALSE,One Line,66.0,internet+phone
0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,49.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,48.59,FALSE,Two or More Lines,49.0,internet+phone
0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,69.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,69.37,FALSE,One Line,69.0,internet+phone
0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,53.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,53.49,FALSE,Two or More Lines,53.0,internet+phone
0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,68.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,67.89,FALSE,One Line,68.0,internet+phone
0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,27.48,FALSE,One Line,27.0,internet+phone
0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,33.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,32.76,FALSE,Two or More Lines,33.0,internet+phone
0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,26.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,25.66,FALSE,One Line,26.0,internet+phone
0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,3.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,2.97,FALSE,One Line,3.0,internet+phone
0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.12,FALSE,Two or More Lines,2.0,internet+phone
0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,9.0,TRUE,TRUE,TRUE,TRUE,TRUE,2,8.94,FALSE,One Line,9.0,internet+phone
0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,49.46,FALSE,Two or More Lines,49.0,internet+phone
0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,69.13,FALSE,One Line,69.0,phone
0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,31.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,30.75,FALSE,Two or More Lines,31.0,internet+phone
0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,15.12,FALSE,One Line,15.0,internet+phone
0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,64.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,63.59,FALSE,Two or More Lines,64.0,internet+phone
0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.5,FALSE,Two or More Lines,71.0,internet+phone
0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,3.0,TRUE,TRUE,FALSE,TRUE,FALSE,0,2.98,FALSE,One Line,3.0,phone
0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,22.11,FALSE,Two or More Lines,22.0,phone
0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,73.05,FALSE,Two or More Lines,73.0,internet+phone
0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,8.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,7.91,FALSE,No Phone Service,8.0,internet
0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,9.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,8.73,FALSE,One Line,9.0,internet+phone
0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,67.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,66.56,FALSE,No Phone Service,67.0,internet
0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5.0,FALSE,TRUE,FALSE,TRUE,FALSE,0,5.41,FALSE,One Line,5.0,phone
0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,49.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,48.57,FALSE,Two or More Lines,49.0,internet+phone
0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,62.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,61.89,FALSE,One Line,62.0,phone
0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,12.15,FALSE,No Phone Service,12.0,internet
0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,28.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,27.59,FALSE,One Line,28.0,internet+phone
0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,33.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,32.74,FALSE,One Line,33.0,internet+phone
0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,52.48,FALSE,Two or More Lines,52.0,internet+phone
0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,Two or More Lines,1.0,internet+phone
0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,5.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,4.97,FALSE,One Line,5.0,internet+phone
0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,19.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,18.85,FALSE,One Line,19.0,internet+phone
0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554,No,51.0,FALSE,FALSE,TRUE,FALSE,FALSE,3,50.88,FALSE,No Phone Service,51.0,internet
0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73.0,TRUE,FALSE,TRUE,FALSE,FALSE,3,73.42,FALSE,No Phone Service,73.0,internet
0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,31.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,30.65,FALSE,One Line,31.0,phone
0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,8.33,FALSE,One Line,8.0,internet+phone
0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65,2531.8,No,39.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,38.95,FALSE,Two or More Lines,39.0,internet+phone
0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,4.47,FALSE,One Line,4.0,phone
0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11.0,TRUE,FALSE,TRUE,FALSE,FALSE,2,11.17,FALSE,No Phone Service,11.0,internet
0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,5.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,4.72,FALSE,One Line,5.0,internet+phone
0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,17.15,FALSE,One Line,17.0,phone
0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,70.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,69.81,FALSE,Two or More Lines,70.0,internet+phone
0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,10.46,FALSE,No Phone Service,10.0,internet
0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,61.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,60.62,FALSE,Two or More Lines,61.0,internet+phone
0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.3,FALSE,One Line,71.0,internet+phone
0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,9.01,FALSE,One Line,9.0,phone
0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,6.36,FALSE,One Line,6.0,internet+phone
0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,26.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,25.61,FALSE,One Line,26.0,internet+phone
0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,6.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,5.85,FALSE,One Line,6.0,internet+phone
0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,10.48,FALSE,One Line,10.0,internet+phone
0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,One Line,1.0,internet+phone
0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48.0,TRUE,FALSE,FALSE,TRUE,FALSE,1,48.31,FALSE,One Line,48.0,phone
0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,2.87,FALSE,One Line,3.0,internet+phone
0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,55.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,54.52,FALSE,One Line,55.0,internet+phone
0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.0,FALSE,TRUE,TRUE,TRUE,TRUE,3,23.35,FALSE,One Line,23.0,internet+phone
0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,2.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.97,FALSE,One Line,2.0,internet+phone
0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,5.0,FALSE,FALSE,FALSE,TRUE,FALSE,2,4.59,FALSE,Two or More Lines,5.0,phone
0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,68.38,FALSE,Two or More Lines,68.0,internet+phone
0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,8.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,7.82,FALSE,One Line,8.0,internet+phone
0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,72.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.51,FALSE,Two or More Lines,72.0,internet+phone
0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100,3835.55,No,38.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,38.36,FALSE,Two or More Lines,38.0,internet+phone
0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,3.22,FALSE,One Line,3.0,internet+phone
0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,60.07,FALSE,Two or More Lines,60.0,internet+phone
0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,5.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,4.72,FALSE,One Line,5.0,internet+phone
0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,3.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.87,FALSE,Two or More Lines,3.0,internet+phone
0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,52.42,FALSE,Two or More Lines,52.0,internet+phone
0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,72.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,71.74,FALSE,No Phone Service,72.0,internet
0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.05,FALSE,One Line,72.0,internet+phone
0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,42.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,41.8,FALSE,Two or More Lines,42.0,internet+phone
0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,61.22,FALSE,No Phone Service,61.0,internet
0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,6.47,FALSE,One Line,6.0,internet+phone
0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,45.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,44.58,FALSE,Two or More Lines,45.0,internet+phone
0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,16.1,FALSE,One Line,16.0,phone
0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,58.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,57.64,FALSE,Two or More Lines,58.0,internet+phone
0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,22.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,21.77,FALSE,One Line,22.0,phone
0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,29.44,FALSE,One Line,29.0,internet+phone
0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,11.37,FALSE,One Line,11.0,internet+phone
0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,57.12,FALSE,Two or More Lines,57.0,internet+phone
0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,24.0,TRUE,FALSE,FALSE,TRUE,FALSE,2,23.53,FALSE,One Line,24.0,phone
0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,71.0,TRUE,FALSE,TRUE,FALSE,FALSE,0,70.55,FALSE,No Phone Service,71.0,internet
0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,42.25,FALSE,One Line,42.0,phone
0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,36.13,FALSE,Two or More Lines,36.0,internet+phone
0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,32.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,31.74,FALSE,Two or More Lines,32.0,internet+phone
0363-SVHYR,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),86.85,6263.8,No,72.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,72.12,FALSE,Two or More Lines,72.0,internet+phone
0365-BZUWY,Male,0,Yes,No,2,2,0,Electronic check,102.55,1742.5,No,17.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,16.99,FALSE,Two or More Lines,17.0,internet+phone
0365-GXEZS,Male,0,Yes,No,1,2,0,Electronic check,78.2,1468.75,No,19.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,18.78,FALSE,One Line,19.0,internet+phone
0365-TRTPY,Female,0,No,No,2,2,0,Bank transfer (automatic),91.2,3382.3,No,37.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,37.09,FALSE,Two or More Lines,37.0,internet+phone
0366-NQSHS,Male,0,No,No,1,0,0,Mailed check,19.35,46.35,No,2.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,2.4,FALSE,One Line,2.0,phone
0369-ZGOVK,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),70.4,1992.2,No,28.0,TRUE,FALSE,TRUE,TRUE,TRUE,3,28.3,FALSE,One Line,28.0,internet+phone
0373-AIVNJ,Male,0,No,No,0,1,1,Mailed check,39.55,373,No,9.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,9.43,FALSE,No Phone Service,9.0,internet
0374-AACSZ,Female,0,No,No,1,1,0,Electronic check,50.15,50.15,No,1.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,FALSE,One Line,1.0,internet+phone
0374-FIUCA,Male,0,Yes,No,1,0,2,Credit card (automatic),20.4,1414.45,No,69.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,69.34,FALSE,One Line,69.0,phone
0374-IOEGQ,Female,0,No,No,1,1,0,Electronic check,44.6,122.7,No,3.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.75,FALSE,One Line,3.0,internet+phone
0375-HVGXO,Female,0,No,No,0,1,0,Electronic check,34.7,34.7,Yes,1.0,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,FALSE,No Phone Service,1.0,internet
0376-OIWME,Male,0,Yes,No,1,2,0,Electronic check,93.6,3366.05,No,36.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,35.96,FALSE,One Line,36.0,internet+phone
0376-YMCJC,Male,0,No,No,2,2,0,Electronic check,90.6,1943.2,Yes,21.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,21.45,FALSE,Two or More Lines,21.0,internet+phone
0377-JBKKT,Male,0,Yes,Yes,1,1,0,Mailed check,57.95,1271.8,No,22.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,21.95,FALSE,One Line,22.0,internet+phone
0378-CJKPV,Female,0,Yes,No,2,2,2,Credit card (automatic),112.1,7965.95,No,71.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.06,FALSE,Two or More Lines,71.0,internet+phone
0378-NHQXU,Female,0,Yes,Yes,2,2,0,Electronic check,88.25,1460.65,Yes,17.0,TRUE,TRUE,TRUE,TRUE,TRUE,3,16.55,FALSE,Two or More Lines,17.0,internet+phone
0378-TOVMS,Female,0,No,No,1,2,0,Electronic check,85.8,272.2,Yes,3.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,3.17,FALSE,One Line,3.0,internet+phone
0378-XSZPU,Male,0,Yes,No,1,1,1,Credit card (automatic),60.3,3563.8,Yes,59.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,59.1,FALSE,One Line,59.0,internet+phone
0379-DJQHR,Male,0,Yes,Yes,1,1,2,Credit card (automatic),81.35,5398.6,No,66.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,66.36,FALSE,One Line,66.0,internet+phone
0380-NEAVX,Male,1,No,No,1,2,1,Electronic check,99.85,3343.15,No,33.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,33.48,FALSE,One Line,33.0,internet+phone
0380-ZCSBI,Male,0,No,No,1,0,0,Credit card (automatic),20,198.7,No,10.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,9.94,FALSE,One Line,10.0,phone
0383-CLDDA,Female,0,No,No,2,1,2,Credit card (automatic),85.35,5897.4,No,69.0,TRUE,FALSE,TRUE,TRUE,TRUE,0,69.1,FALSE,Two or More Lines,69.0,internet+phone
0384-LPITE,Male,0,No,No,0,1,1,Credit card (automatic),62.05,2511.55,No,40.0,FALSE,FALSE,TRUE,FALSE,FALSE,0,40.48,FALSE,No Phone Service,40.0,internet
0384-RVBPI,Male,0,No,No,1,1,0,Credit card (automatic),64.4,1398.6,No,22.0,FALSE,FALSE,TRUE,TRUE,TRUE,0,21.72,FALSE,One Line,22.0,internet+phone
0386-CWRGM,Female,0,Yes,Yes,1,0,2,Mailed check,19.4,967.85,No,50.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,49.89,FALSE,One Line,50.0,phone
0388-EOPEX,Female,0,Yes,No,1,2,0,Electronic check,74.4,139.4,Yes,2.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,1.87,FALSE,One Line,2.0,internet+phone
0390-DCFDQ,Female,1,Yes,No,1,2,0,Mailed check,70.45,70.45,Yes,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,One Line,1.0,internet+phone
0392-BZIUW,Female,0,Yes,No,2,2,2,Credit card (automatic),105,7589.8,No,72.0,TRUE,FALSE,TRUE,TRUE,TRUE,1,72.28,FALSE,Two or More Lines,72.0,internet+phone
0394-YONDK,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.15,1790.15,No,71.0,FALSE,FALSE,FALSE,TRUE,FALSE,3,71.18,FALSE,Two or More Lines,71.0,phone
0396-HUJBP,Female,0,No,No,1,0,0,Mailed check,19.3,44.4,No,2.0,TRUE,FALSE,FALSE,TRUE,FALSE,0,2.3,FALSE,One Line,2.0,phone
0396-UKGAI,Male,0,No,Yes,1,1,0,Bank transfer (automatic),55.3,1284.2,No,23.0,FALSE,FALSE,TRUE,TRUE,TRUE,2,23.22,FALSE,One Line,23.0,internet+phone
0396-YCHWO,Male,0,Yes,No,2,2,0,Electronic check,95.4,3474.2,No,36.0,FALSE,FALSE,TRUE,TRUE,TRUE,1,36.42,FALSE,Two or More Lines,36.0,internet+phone
0397-GZBBC,Male,1,Yes,No,2,2,0,Bank transfer (automatic),93.85,5574.75,Yes,59.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,59.4,FALSE,Two or More Lines,59.0,internet+phone
0397-ZXWQF,Male,0,No,No,1,0,2,Bank transfer (automatic),20.5,1430.95,No,70.0,FALSE,FALSE,FALSE,TRUE,FALSE,0,69.8,FALSE,One Line,70.0,phone
0401-WDBXM,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.55,7542.25,No,71.0,FALSE,FALSE,TRUE,TRUE,TRUE,3,71.46,FALSE,Two or More Lines,71.0,internet+phone
0402-CQAJN,Female,0,No,No,2,2,0,Bank transfer (automatic),101.9,3545.35,Yes,35.0,TRUE,TRUE,TRUE,TRUE,TRUE,0,34.79,FALSE,Two or More Lines,35.0,internet+phone
0402-OAMEN,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.45,1709.1,No,70.0,TRUE,FALSE,FALSE,TRUE,FALSE,3,69.9,FALSE,Two or More Lines,70.0,phone
0404-AHASP,Male,0,Yes,No,1,0,2,Credit card (automatic),19.7,1421.9,No,72.0,FALSE,FALSE,FALSE,TRUE,FALSE,1,72.18,FALSE,One Line,72.0,phone
0404-SWRVG,Male,0,No,No,2,2,0,Electronic check,74.4,229.55,Yes,3.0,FALSE,TRUE,TRUE,TRUE,TRUE,0,3.09,FALSE,Two or More Lines,3.0,internet+phone
0406-BPDVR,Female,1,Yes,No,2,2,1,Credit card (automatic),101.5,5373.1,Yes,53.0,TRUE,TRUE,TRUE,TRUE,TRUE,1,52.94,FALSE,Two or More Lines,53.0,internet+phone
0407-BDJKB,Male,0,Yes,No,2,2,0,Electronic check,95.75,5742.9,Yes,60.0,FALSE,TRUE,TRUE,TRUE,TRUE,1,59.98,FALSE,Two or More Lines,60.0,internet+phone
